"","score","asfeeling"
"922",100,"Strongly Favorable"
"923",74,"Lightly Favorable"
"924",95,"Strongly Favorable"
"925",88,"Strongly Favorable"
"926",23,"Strongly unfavorable"
"927",91,"Strongly Favorable"
"928",41,"Unfavorable"
"929",48,"Unfavorable"
"930",50,"Unfavorable"
"931",11,"Strongly unfavorable"
"932",9,"Strongly unfavorable"
"933",88,"Strongly Favorable"
"934",60,"Lightly Favorable"
"935",68,"Lightly Favorable"
"936",90,"Strongly Favorable"
"937",87,"Strongly Favorable"
"938",22,"Strongly unfavorable"
"939",51,"Lightly Favorable"
"940",81,"Strongly Favorable"
"941",20,"Strongly unfavorable"
"942",50,"Unfavorable"
"943",53,"Lightly Favorable"
"944",49,"Unfavorable"
"945",100,"Strongly Favorable"
"946",90,"Strongly Favorable"
"947",77,"Strongly Favorable"
"948",95,"Strongly Favorable"
"949",96,"Strongly Favorable"
"950",50,"Unfavorable"
"951",70,"Lightly Favorable"
"952",50,"Unfavorable"
"953",91,"Strongly Favorable"
"954",82,"Strongly Favorable"
"955",69,"Lightly Favorable"
"956",20,"Strongly unfavorable"
"957",41,"Unfavorable"
"958",69,"Lightly Favorable"
"959",29,"Unfavorable"
"960",29,"Unfavorable"
"961",62,"Lightly Favorable"
"962",11,"Strongly unfavorable"
"963",70,"Lightly Favorable"
"964",50,"Unfavorable"
"965",31,"Unfavorable"
"967",100,"Strongly Favorable"
"968",84,"Strongly Favorable"
"969",64,"Lightly Favorable"
"970",50,"Unfavorable"
"971",35,"Unfavorable"
"972",80,"Strongly Favorable"
"973",100,"Strongly Favorable"
"974",63,"Lightly Favorable"
"976",86,"Strongly Favorable"
"977",76,"Strongly Favorable"
"978",88,"Strongly Favorable"
"979",53,"Lightly Favorable"
"980",99,"Strongly Favorable"
"981",75,"Lightly Favorable"
"982",60,"Lightly Favorable"
"983",80,"Strongly Favorable"
"984",90,"Strongly Favorable"
"985",70,"Lightly Favorable"
"986",75,"Lightly Favorable"
"987",80,"Strongly Favorable"
"988",50,"Unfavorable"
"989",69,"Lightly Favorable"
"990",92,"Strongly Favorable"
"991",0,"Strongly unfavorable"
"992",90,"Strongly Favorable"
"993",50,"Unfavorable"
"994",52,"Lightly Favorable"
"995",76,"Strongly Favorable"
"996",50,"Unfavorable"
"997",81,"Strongly Favorable"
"998",100,"Strongly Favorable"
"999",100,"Strongly Favorable"
"1000",81,"Strongly Favorable"
"1001",81,"Strongly Favorable"
"1002",80,"Strongly Favorable"
"1003",90,"Strongly Favorable"
"1004",20,"Strongly unfavorable"
"1005",90,"Strongly Favorable"
"1006",56,"Lightly Favorable"
"1007",54,"Lightly Favorable"
"1008",51,"Lightly Favorable"
"1009",51,"Lightly Favorable"
"1010",54,"Lightly Favorable"
"1011",76,"Strongly Favorable"
"1012",6,"Strongly unfavorable"
"1013",100,"Strongly Favorable"
"1014",74,"Lightly Favorable"
"1015",50,"Unfavorable"
"1016",10,"Strongly unfavorable"
"1017",28,"Unfavorable"
"1018",90,"Strongly Favorable"
"1019",50,"Unfavorable"
"1020",63,"Lightly Favorable"
"1021",64,"Lightly Favorable"
"1022",52,"Lightly Favorable"
"1023",41,"Unfavorable"
"1024",7,"Strongly unfavorable"
"1025",50,"Unfavorable"
"1026",69,"Lightly Favorable"
"1027",86,"Strongly Favorable"
"1028",92,"Strongly Favorable"
"1029",56,"Lightly Favorable"
"1030",53,"Lightly Favorable"
"1031",46,"Unfavorable"
"1032",70,"Lightly Favorable"
"1033",80,"Strongly Favorable"
"1034",4,"Strongly unfavorable"
"1035",69,"Lightly Favorable"
"1036",63,"Lightly Favorable"
"1037",85,"Strongly Favorable"
"1038",48,"Unfavorable"
"1039",71,"Lightly Favorable"
"1040",84,"Strongly Favorable"
"1042",86,"Strongly Favorable"
"1043",87,"Strongly Favorable"
"1044",50,"Unfavorable"
"1045",76,"Strongly Favorable"
"1046",31,"Unfavorable"
"1047",94,"Strongly Favorable"
"1048",98,"Strongly Favorable"
"1049",93,"Strongly Favorable"
"1050",70,"Lightly Favorable"
"1051",41,"Unfavorable"
"1052",51,"Lightly Favorable"
"1053",6,"Strongly unfavorable"
"1054",66,"Lightly Favorable"
"1055",50,"Unfavorable"
"1056",50,"Unfavorable"
"1057",87,"Strongly Favorable"
"1058",100,"Strongly Favorable"
"1059",50,"Unfavorable"
"1060",70,"Lightly Favorable"
"1061",94,"Strongly Favorable"
"1062",76,"Strongly Favorable"
"1063",92,"Strongly Favorable"
"1064",47,"Unfavorable"
"1065",90,"Strongly Favorable"
"1066",87,"Strongly Favorable"
"1067",97,"Strongly Favorable"
"1068",82,"Strongly Favorable"
"1069",58,"Lightly Favorable"
"1070",80,"Strongly Favorable"
"1071",75,"Lightly Favorable"
"1072",72,"Lightly Favorable"
"1073",100,"Strongly Favorable"
"1074",46,"Unfavorable"
"1075",98,"Strongly Favorable"
"1076",54,"Lightly Favorable"
"1077",46,"Unfavorable"
"1078",44,"Unfavorable"
"1079",6,"Strongly unfavorable"
"1080",100,"Strongly Favorable"
"1081",92,"Strongly Favorable"
"1082",100,"Strongly Favorable"
"1083",53,"Lightly Favorable"
"1085",70,"Lightly Favorable"
"1086",40,"Unfavorable"
"1087",60,"Lightly Favorable"
"1088",32,"Unfavorable"
"1089",79,"Strongly Favorable"
"1090",97,"Strongly Favorable"
"1091",56,"Lightly Favorable"
"1092",50,"Unfavorable"
"1093",42,"Unfavorable"
"1094",50,"Unfavorable"
"1095",70,"Lightly Favorable"
"1096",98,"Strongly Favorable"
"1097",93,"Strongly Favorable"
"1098",51,"Lightly Favorable"
"1099",52,"Lightly Favorable"
"1100",53,"Lightly Favorable"
"1101",43,"Unfavorable"
"1102",84,"Strongly Favorable"
"1103",100,"Strongly Favorable"
"1104",89,"Strongly Favorable"
"1105",94,"Strongly Favorable"
"1107",51,"Lightly Favorable"
"1108",94,"Strongly Favorable"
"1109",63,"Lightly Favorable"
"1110",34,"Unfavorable"
"1111",98,"Strongly Favorable"
"1112",30,"Unfavorable"
"1113",100,"Strongly Favorable"
"1114",55,"Lightly Favorable"
"1115",81,"Strongly Favorable"
"1116",75,"Lightly Favorable"
"1117",80,"Strongly Favorable"
"1118",100,"Strongly Favorable"
"1119",90,"Strongly Favorable"
"1120",49,"Unfavorable"
"1121",5,"Strongly unfavorable"
"1122",52,"Lightly Favorable"
"1123",56,"Lightly Favorable"
"1124",64,"Lightly Favorable"
"1125",20,"Strongly unfavorable"
"1126",51,"Lightly Favorable"
"1127",34,"Unfavorable"
"1128",31,"Unfavorable"
"1129",51,"Lightly Favorable"
"1130",89,"Strongly Favorable"
"1131",56,"Lightly Favorable"
"1132",50,"Unfavorable"
"1133",60,"Lightly Favorable"
"1134",90,"Strongly Favorable"
"1135",22,"Strongly unfavorable"
"1136",69,"Lightly Favorable"
"1137",50,"Unfavorable"
"1138",80,"Strongly Favorable"
"1139",71,"Lightly Favorable"
"1140",50,"Unfavorable"
"1141",100,"Strongly Favorable"
"1142",19,"Strongly unfavorable"
"1143",36,"Unfavorable"
"1144",80,"Strongly Favorable"
"1145",39,"Unfavorable"
"1146",50,"Unfavorable"
"1147",30,"Unfavorable"
"1148",100,"Strongly Favorable"
"1149",76,"Strongly Favorable"
"1150",50,"Unfavorable"
"1151",88,"Strongly Favorable"
"1152",78,"Strongly Favorable"
"1153",80,"Strongly Favorable"
"1154",66,"Lightly Favorable"
"1155",24,"Strongly unfavorable"
"1156",71,"Lightly Favorable"
"1157",50,"Unfavorable"
"1158",79,"Strongly Favorable"
"1159",99,"Strongly Favorable"
"1160",75,"Lightly Favorable"
"1161",78,"Strongly Favorable"
"1162",51,"Lightly Favorable"
"1163",29,"Unfavorable"
"1164",71,"Lightly Favorable"
"1165",84,"Strongly Favorable"
"1166",29,"Unfavorable"
"1167",12,"Strongly unfavorable"
"1168",41,"Unfavorable"
"1169",10,"Strongly unfavorable"
"1170",51,"Lightly Favorable"
"1171",90,"Strongly Favorable"
"1172",100,"Strongly Favorable"
"1173",72,"Lightly Favorable"
"1174",100,"Strongly Favorable"
"1175",90,"Strongly Favorable"
"1176",97,"Strongly Favorable"
"1177",50,"Unfavorable"
"1178",80,"Strongly Favorable"
"1179",70,"Lightly Favorable"
"1180",80,"Strongly Favorable"
"1181",94,"Strongly Favorable"
"1182",80,"Strongly Favorable"
"1183",81,"Strongly Favorable"
"1184",100,"Strongly Favorable"
"1185",74,"Lightly Favorable"
"1186",90,"Strongly Favorable"
"1187",80,"Strongly Favorable"
"1188",91,"Strongly Favorable"
"1189",73,"Lightly Favorable"
"1190",90,"Strongly Favorable"
"1191",25,"Strongly unfavorable"
"1192",77,"Strongly Favorable"
"1193",46,"Unfavorable"
"1194",100,"Strongly Favorable"
"1196",78,"Strongly Favorable"
"1197",60,"Lightly Favorable"
"1198",98,"Strongly Favorable"
"1199",91,"Strongly Favorable"
"1200",83,"Strongly Favorable"
"1201",61,"Lightly Favorable"
"1202",60,"Lightly Favorable"
"1203",51,"Lightly Favorable"
"1204",50,"Unfavorable"
"1205",100,"Strongly Favorable"
"1206",3,"Strongly unfavorable"
"1207",80,"Strongly Favorable"
"1208",79,"Strongly Favorable"
"1209",90,"Strongly Favorable"
"1210",78,"Strongly Favorable"
"1211",40,"Unfavorable"
"1212",84,"Strongly Favorable"
"1213",78,"Strongly Favorable"
"1214",100,"Strongly Favorable"
"1215",73,"Lightly Favorable"
"1216",52,"Lightly Favorable"
"1217",90,"Strongly Favorable"
"1218",18,"Strongly unfavorable"
"1219",89,"Strongly Favorable"
"1220",19,"Strongly unfavorable"
"1221",76,"Strongly Favorable"
"1222",100,"Strongly Favorable"
"1223",62,"Lightly Favorable"
"1224",50,"Unfavorable"
"1225",97,"Strongly Favorable"
"1226",66,"Lightly Favorable"
"1227",50,"Unfavorable"
"1228",89,"Strongly Favorable"
"1229",51,"Lightly Favorable"
"1230",77,"Strongly Favorable"
"1231",78,"Strongly Favorable"
"1232",74,"Lightly Favorable"
"1233",84,"Strongly Favorable"
"1234",100,"Strongly Favorable"
"1235",56,"Lightly Favorable"
"1236",79,"Strongly Favorable"
"1237",100,"Strongly Favorable"
"1238",72,"Lightly Favorable"
"1239",50,"Unfavorable"
"1240",50,"Unfavorable"
"1241",50,"Unfavorable"
"1242",90,"Strongly Favorable"
"1243",89,"Strongly Favorable"
"1244",50,"Unfavorable"
"1245",67,"Lightly Favorable"
"1246",0,"Strongly unfavorable"
"1247",68,"Lightly Favorable"
"1248",50,"Unfavorable"
"1249",100,"Strongly Favorable"
"1250",59,"Lightly Favorable"
"1251",50,"Unfavorable"
"1252",99,"Strongly Favorable"
"1253",85,"Strongly Favorable"
"1254",95,"Strongly Favorable"
"1255",50,"Unfavorable"
"1256",49,"Unfavorable"
"1257",89,"Strongly Favorable"
"1258",70,"Lightly Favorable"
"1259",47,"Unfavorable"
"1260",91,"Strongly Favorable"
"1261",58,"Lightly Favorable"
"1262",95,"Strongly Favorable"
"1263",58,"Lightly Favorable"
"1264",30,"Unfavorable"
"1265",80,"Strongly Favorable"
"1266",79,"Strongly Favorable"
"1267",80,"Strongly Favorable"
"1268",88,"Strongly Favorable"
"1269",100,"Strongly Favorable"
"1270",50,"Unfavorable"
"1271",50,"Unfavorable"
"1272",75,"Lightly Favorable"
"1273",14,"Strongly unfavorable"
"1274",50,"Unfavorable"
"1275",31,"Unfavorable"
"1276",89,"Strongly Favorable"
"1277",84,"Strongly Favorable"
"1278",99,"Strongly Favorable"
"1279",63,"Lightly Favorable"
"1280",60,"Lightly Favorable"
"1281",61,"Lightly Favorable"
"1282",88,"Strongly Favorable"
"1283",70,"Lightly Favorable"
"1284",67,"Lightly Favorable"
"1285",50,"Unfavorable"
"1287",10,"Strongly unfavorable"
"1288",97,"Strongly Favorable"
"1289",36,"Unfavorable"
"1290",100,"Strongly Favorable"
"1291",79,"Strongly Favorable"
"1292",50,"Unfavorable"
"1293",63,"Lightly Favorable"
"1294",75,"Lightly Favorable"
"1295",50,"Unfavorable"
"1296",100,"Strongly Favorable"
"1297",50,"Unfavorable"
"1298",50,"Unfavorable"
"1299",8,"Strongly unfavorable"
"1300",99,"Strongly Favorable"
"1301",77,"Strongly Favorable"
"1302",51,"Lightly Favorable"
"1303",75,"Lightly Favorable"
"1304",53,"Lightly Favorable"
"1305",81,"Strongly Favorable"
"1306",70,"Lightly Favorable"
"1307",100,"Strongly Favorable"
"1308",42,"Unfavorable"
"1309",1,"Strongly unfavorable"
"1310",76,"Strongly Favorable"
"1311",100,"Strongly Favorable"
"1312",91,"Strongly Favorable"
"1313",75,"Lightly Favorable"
"1314",50,"Unfavorable"
"1315",80,"Strongly Favorable"
"1316",75,"Lightly Favorable"
"1317",50,"Unfavorable"
"1318",81,"Strongly Favorable"
"1319",78,"Strongly Favorable"
"1320",97,"Strongly Favorable"
"1322",100,"Strongly Favorable"
"1323",100,"Strongly Favorable"
"1324",50,"Unfavorable"
"1325",9,"Strongly unfavorable"
"1326",63,"Lightly Favorable"
"1327",99,"Strongly Favorable"
"1328",60,"Lightly Favorable"
"1329",70,"Lightly Favorable"
"1330",85,"Strongly Favorable"
"1331",89,"Strongly Favorable"
"1332",82,"Strongly Favorable"
"1333",64,"Lightly Favorable"
"1334",80,"Strongly Favorable"
"1335",89,"Strongly Favorable"
"1336",55,"Lightly Favorable"
"1337",46,"Unfavorable"
"1338",76,"Strongly Favorable"
"1339",100,"Strongly Favorable"
"1340",80,"Strongly Favorable"
"1341",75,"Lightly Favorable"
"1342",57,"Lightly Favorable"
"1343",80,"Strongly Favorable"
"1344",50,"Unfavorable"
"1345",50,"Unfavorable"
"1346",58,"Lightly Favorable"
"1347",100,"Strongly Favorable"
"1348",50,"Unfavorable"
"1349",80,"Strongly Favorable"
"1350",50,"Unfavorable"
"1351",100,"Strongly Favorable"
"1352",0,"Strongly unfavorable"
"1353",52,"Lightly Favorable"
"1354",2,"Strongly unfavorable"
"1355",84,"Strongly Favorable"
"1356",78,"Strongly Favorable"
"1357",100,"Strongly Favorable"
"1358",51,"Lightly Favorable"
"1359",47,"Unfavorable"
"1360",100,"Strongly Favorable"
"1361",66,"Lightly Favorable"
"1362",80,"Strongly Favorable"
"1363",96,"Strongly Favorable"
"1364",80,"Strongly Favorable"
"1365",5,"Strongly unfavorable"
"1366",44,"Unfavorable"
"1367",45,"Unfavorable"
"1368",6,"Strongly unfavorable"
"1369",28,"Unfavorable"
"1370",50,"Unfavorable"
"1371",100,"Strongly Favorable"
"1372",72,"Lightly Favorable"
"1373",73,"Lightly Favorable"
"1374",48,"Unfavorable"
"1375",61,"Lightly Favorable"
"1376",81,"Strongly Favorable"
"1377",50,"Unfavorable"
"1378",80,"Strongly Favorable"
"1380",80,"Strongly Favorable"
"1381",49,"Unfavorable"
"1382",100,"Strongly Favorable"
"1383",77,"Strongly Favorable"
"1384",87,"Strongly Favorable"
"1385",99,"Strongly Favorable"
"1386",50,"Unfavorable"
"1387",71,"Lightly Favorable"
"1388",97,"Strongly Favorable"
"1389",78,"Strongly Favorable"
"1390",76,"Strongly Favorable"
"1391",0,"Strongly unfavorable"
"1392",52,"Lightly Favorable"
"1393",97,"Strongly Favorable"
"1394",2,"Strongly unfavorable"
"1395",61,"Lightly Favorable"
"1396",10,"Strongly unfavorable"
"1397",50,"Unfavorable"
"1398",40,"Unfavorable"
"1399",71,"Lightly Favorable"
"1400",70,"Lightly Favorable"
"1401",75,"Lightly Favorable"
"1402",70,"Lightly Favorable"
"1403",90,"Strongly Favorable"
"1404",79,"Strongly Favorable"
"1405",38,"Unfavorable"
"1406",47,"Unfavorable"
"1407",100,"Strongly Favorable"
"1408",77,"Strongly Favorable"
"1409",97,"Strongly Favorable"
"1410",99,"Strongly Favorable"
"1411",36,"Unfavorable"
"1412",84,"Strongly Favorable"
"1413",88,"Strongly Favorable"
"1414",61,"Lightly Favorable"
"1415",79,"Strongly Favorable"
"1416",100,"Strongly Favorable"
"1417",51,"Lightly Favorable"
"1418",98,"Strongly Favorable"
"1419",50,"Unfavorable"
"1420",74,"Lightly Favorable"
"1421",61,"Lightly Favorable"
"1422",29,"Unfavorable"
"1423",65,"Lightly Favorable"
"1424",40,"Unfavorable"
"1425",75,"Lightly Favorable"
"1426",90,"Strongly Favorable"
"1427",90,"Strongly Favorable"
"1428",0,"Strongly unfavorable"
"1429",74,"Lightly Favorable"
"1430",95,"Strongly Favorable"
"1431",70,"Lightly Favorable"
"1432",48,"Unfavorable"
"1433",51,"Lightly Favorable"
"1434",26,"Unfavorable"
"1435",100,"Strongly Favorable"
"1436",85,"Strongly Favorable"
"1437",92,"Strongly Favorable"
"1438",70,"Lightly Favorable"
"1439",30,"Unfavorable"
"1440",52,"Lightly Favorable"
"1441",13,"Strongly unfavorable"
"1442",59,"Lightly Favorable"
"1444",68,"Lightly Favorable"
"1445",61,"Lightly Favorable"
"1446",69,"Lightly Favorable"
"1447",46,"Unfavorable"
"1448",99,"Strongly Favorable"
"1449",76,"Strongly Favorable"
"1450",0,"Strongly unfavorable"
"1451",99,"Strongly Favorable"
"1452",53,"Lightly Favorable"
"1453",55,"Lightly Favorable"
"1454",100,"Strongly Favorable"
"1455",53,"Lightly Favorable"
"1457",95,"Strongly Favorable"
"1458",59,"Lightly Favorable"
"1459",33,"Unfavorable"
"1460",80,"Strongly Favorable"
"1461",76,"Strongly Favorable"
"1462",81,"Strongly Favorable"
"1463",99,"Strongly Favorable"
"1464",99,"Strongly Favorable"
"1465",50,"Unfavorable"
"1466",95,"Strongly Favorable"
"1467",50,"Unfavorable"
"1468",50,"Unfavorable"
"1469",100,"Strongly Favorable"
"1470",5,"Strongly unfavorable"
"1471",44,"Unfavorable"
"1472",65,"Lightly Favorable"
"1473",30,"Unfavorable"
"1474",45,"Unfavorable"
"1476",40,"Unfavorable"
"1477",50,"Unfavorable"
"1478",100,"Strongly Favorable"
"1479",53,"Lightly Favorable"
"1480",41,"Unfavorable"
"1481",53,"Lightly Favorable"
"1482",51,"Lightly Favorable"
"1483",71,"Lightly Favorable"
"1484",98,"Strongly Favorable"
"1485",100,"Strongly Favorable"
"1486",53,"Lightly Favorable"
"1487",61,"Lightly Favorable"
"1488",49,"Unfavorable"
"1490",79,"Strongly Favorable"
"1491",20,"Strongly unfavorable"
"1492",50,"Unfavorable"
"1493",30,"Unfavorable"
"1494",90,"Strongly Favorable"
"1495",51,"Lightly Favorable"
"1496",98,"Strongly Favorable"
"1497",100,"Strongly Favorable"
"1498",93,"Strongly Favorable"
"1499",25,"Strongly unfavorable"
"1500",89,"Strongly Favorable"
"1501",89,"Strongly Favorable"
"1502",26,"Unfavorable"
"1503",50,"Unfavorable"
"1504",60,"Lightly Favorable"
"1505",75,"Lightly Favorable"
"1506",59,"Lightly Favorable"
"1507",50,"Unfavorable"
"1508",90,"Strongly Favorable"
"1509",50,"Unfavorable"
"1510",82,"Strongly Favorable"
"1511",78,"Strongly Favorable"
"1512",67,"Lightly Favorable"
"1513",91,"Strongly Favorable"
"1514",50,"Unfavorable"
"1515",68,"Lightly Favorable"
"1516",70,"Lightly Favorable"
"1517",76,"Strongly Favorable"
"1518",70,"Lightly Favorable"
"1520",20,"Strongly unfavorable"
"1521",51,"Lightly Favorable"
"1522",89,"Strongly Favorable"
"1523",88,"Strongly Favorable"
"1524",50,"Unfavorable"
"1525",49,"Unfavorable"
"1526",55,"Lightly Favorable"
"1527",91,"Strongly Favorable"
"1528",90,"Strongly Favorable"
"1529",51,"Lightly Favorable"
"1530",100,"Strongly Favorable"
"1531",70,"Lightly Favorable"
"1532",79,"Strongly Favorable"
"1533",100,"Strongly Favorable"
"1534",75,"Lightly Favorable"
"1535",50,"Unfavorable"
"1536",71,"Lightly Favorable"
"1537",50,"Unfavorable"
"1538",4,"Strongly unfavorable"
"1539",50,"Unfavorable"
"1540",98,"Strongly Favorable"
"1541",69,"Lightly Favorable"
"1542",40,"Unfavorable"
"1543",81,"Strongly Favorable"
"1544",83,"Strongly Favorable"
"1545",2,"Strongly unfavorable"
"1546",50,"Unfavorable"
"1547",81,"Strongly Favorable"
"1548",78,"Strongly Favorable"
"1549",65,"Lightly Favorable"
"1550",91,"Strongly Favorable"
"1551",92,"Strongly Favorable"
"1552",10,"Strongly unfavorable"
"1553",23,"Strongly unfavorable"
"1554",50,"Unfavorable"
"1555",50,"Unfavorable"
"1556",0,"Strongly unfavorable"
"1557",50,"Unfavorable"
"1558",97,"Strongly Favorable"
"1559",71,"Lightly Favorable"
"1560",90,"Strongly Favorable"
"1561",50,"Unfavorable"
"1562",91,"Strongly Favorable"
"1563",75,"Lightly Favorable"
"1564",41,"Unfavorable"
"1565",50,"Unfavorable"
"1566",100,"Strongly Favorable"
"1567",30,"Unfavorable"
"1568",88,"Strongly Favorable"
"1569",38,"Unfavorable"
"1570",37,"Unfavorable"
"1571",94,"Strongly Favorable"
"1572",76,"Strongly Favorable"
"1573",67,"Lightly Favorable"
"1574",24,"Strongly unfavorable"
"1575",32,"Unfavorable"
"1576",60,"Lightly Favorable"
"1577",41,"Unfavorable"
"1578",99,"Strongly Favorable"
"1579",84,"Strongly Favorable"
"1580",51,"Lightly Favorable"
"1582",46,"Unfavorable"
"1583",97,"Strongly Favorable"
"1584",81,"Strongly Favorable"
"1585",61,"Lightly Favorable"
"1586",51,"Lightly Favorable"
"1587",84,"Strongly Favorable"
"1588",100,"Strongly Favorable"
"1589",26,"Unfavorable"
"1590",68,"Lightly Favorable"
"1591",4,"Strongly unfavorable"
"1592",50,"Unfavorable"
"1593",80,"Strongly Favorable"
"1594",83,"Strongly Favorable"
"1595",62,"Lightly Favorable"
"1596",45,"Unfavorable"
"1597",25,"Strongly unfavorable"
"1598",95,"Strongly Favorable"
"1599",91,"Strongly Favorable"
"1600",50,"Unfavorable"
"1601",73,"Lightly Favorable"
"1602",60,"Lightly Favorable"
"1603",66,"Lightly Favorable"
"1604",96,"Strongly Favorable"
"1605",78,"Strongly Favorable"
"1606",71,"Lightly Favorable"
"1607",50,"Unfavorable"
"1608",96,"Strongly Favorable"
"1609",69,"Lightly Favorable"
"1610",74,"Lightly Favorable"
"1611",51,"Lightly Favorable"
"1612",50,"Unfavorable"
"1613",49,"Unfavorable"
"1614",60,"Lightly Favorable"
